county,cntyname,vtd,Voting District Name,2010 Tract,2010 census pop,alloc factor
42069,Lackawanna PA,2280,SPRING BROOK TWP Voting District*,1129.01,2749,0.993
,,,,1129.02,19,0.007
42069,Lackawanna PA,2290,TAYLOR WD 01,1125,677,1
42069,Lackawanna PA,2310,TAYLOR WD 03,1125,1419,1
42069,Lackawanna PA,2330,TAYLOR WD 05,1125,1428,1
42069,Lackawanna PA,2340,TAYLOR WD 06 DIST 01,1125,1596,1
42069,Lackawanna PA,2350,TAYLOR WD 06 DIST 02,1125,1143,1
42069,Lackawanna PA,2360,THROOP WD 01*,1117,1165,1
42069,Lackawanna PA,2370,THROOP WD 02*,1117,1199,1
42069,Lackawanna PA,2380,THROOP WD 03*,1117,1500,1
42069,Lackawanna PA,2390,THROOP WD 04*,1117,224,1
42069,Lackawanna PA,2400,VANDLING Voting District*,1101,751,1
42069,Lackawanna PA,2410,WEST ABINGTON TWP Voting District*,1103,250,1
42071,Lancaster PA,10,ADAMSTOWN Voting District*,125.01,1772,1
42071,Lancaster PA,20,AKRON VTD EAST*,124.02,1629,1
42071,Lancaster PA,30,AKRON VTD WEST*,124.02,2247,1
42071,Lancaster PA,40,BART TWP Voting District*,143,3094,1
42071,Lancaster PA,50,BRECKNOCK TWP DIST BOWMANSVILLE*,126.01,4162,1
42071,Lancaster PA,60,BRECKNOCK TWP DIST MUDDY CREEK*,126.01,3037,1
42071,Lancaster PA,70,CAERNARVON TWP Voting District*,126.02,4748,1
42071,Lancaster PA,80,CHRISTIANA Voting District*,143,1168,1
42071,Lancaster PA,90,CLAY TWP Voting District*,102.02,3347,1
42071,Lancaster PA,95,4207195,102.01,892,0.301
,,,,102.02,2069,0.699
42071,Lancaster PA,100,COLERAIN TWP Voting District*,146.02,3635,1
42071,Lancaster PA,110,COLUMBIA WD 01*,112,1663,0.716
,,,,114,661,0.284
42071,Lancaster PA,140,COLUMBIA WD 04*,113,1356,1
42071,Lancaster PA,150,COLUMBIA WD 05*,114,1770,1
42071,Lancaster PA,160,COLUMBIA WD 06,113,2307,1
42071,Lancaster PA,170,COLUMBIA WD 07,113,471,0.318
,,,,114,1011,0.682
42071,Lancaster PA,190,COLUMBIA WD 09,112,284,0.245
,,,,114,877,0.755
42071,Lancaster PA,200,CONESTOGA TWP Voting District*,139.02,3776,1
42071,Lancaster PA,210,CONOY TWP Voting District*,108.02,3194,1
42071,Lancaster PA,220,DENVER Voting District*,101.02,3861,1
42071,Lancaster PA,230,DRUMORE TWP Voting District*,145.02,2560,1
42071,Lancaster PA,240,EARL TWP DIST MARTINDALE*,129,3000,1
42071,Lancaster PA,250,EARL TWP DIST NEW HOLLAND*,129,4024,1
42071,Lancaster PA,260,EAST COCALICO TWP VTD NORTHERN*,125.01,1679,1
42071,Lancaster PA,265,42071265,125.01,3032,1
42071,Lancaster PA,270,EAST COCALICO TWP VTD SOUTHERN*,125.01,1078,0.307
,,,,125.02,2433,0.693
42071,Lancaster PA,275,42071275,125.02,2088,1
42071,Lancaster PA,280,EAST DONEGAL TWP VTD MAYTOWN*,111,4914,1
42071,Lancaster PA,290,EAST DONEGAL TWP VTD SPRINGVILLE*,111,2841,1
42071,Lancaster PA,300,EAST DRUMORE TWP Voting District*,146.01,3791,1
42071,Lancaster PA,310,EAST EARL TWP VTD BLUE BALL*,127,5076,1
42071,Lancaster PA,320,EAST EARL TWP VTD TERRE HILL*,127,1431,1
42071,Lancaster PA,323,EAST HEMPFIELD TWP VTD BARRCREST,117.01,1014,1
42071,Lancaster PA,327,EAST HEMPFIELD TWP VTD CENTERVILLE,117.04,561,0.279
,,,,117.05,1453,0.721
42071,Lancaster PA,330,EAST HEMPFIELD TWP VTD CHERRY HILL,117.04,1040,1
42071,Lancaster PA,335,EAST HEMPFIELD TWP VTD CHESTNUT RIDGE,117.04,1637,0.755
,,,,117.05,532,0.245
42071,Lancaster PA,340,EAST HEMPFIELD TWP VTD FRIENDLY*,117.01,941,1
42071,Lancaster PA,345,EAST HEMPFIELD TWP VTD GOLDEN ACRES*,117.03,824,1
42071,Lancaster PA,350,EAST HEMPFIELD TWP VTD HEMPLAND*,117.01,1172,0.922
,,,,117.04,99,0.078
42071,Lancaster PA,355,EAST HEMPFIELD TWP VTD INDIAN SPRINGS*,117.03,1260,1
42071,Lancaster PA,360,EAST HEMPFIELD TWP VTD KINGS*,117.03,1069,1
42071,Lancaster PA,365,EAST HEMPFIELD TWP VTD LANDISVILLE ED EAST*,116,86,0.104
,,,,117.03,744,0.896
42071,Lancaster PA,370,EAST HEMPFIELD TWP VTD LANDISVILLE ED WEST*,117.03,1022,1
42071,Lancaster PA,375,EAST HEMPFIELD TWP VTD MILLCREEK*,117.03,1019,1
42071,Lancaster PA,380,EAST HEMPFIELD TWP VTD PETERSBURG*,116,1355,0.994
,,,,117.05,8,0.006
42071,Lancaster PA,385,EAST HEMPFIELD TWP VTD PLEASANT VIEW*,117.01,16,0.004
,,,,117.04,895,0.207
,,,,117.05,3414,0.789
42071,Lancaster PA,390,EAST HEMPFIELD TWP VTD ROHRERSTOWN,117.01,1636,0.938
,,,,117.04,108,0.062
42071,Lancaster PA,395,EAST HEMPFIELD TWP VTD SCOTLAND*,117.03,1617,1
42071,Lancaster PA,400,EAST LAMPETER TWP DIST 01*,132.02,1820,0.813
,,,,132.03,420,0.188
42071,Lancaster PA,401,42071401,132.03,1799,1
42071,Lancaster PA,405,42071405,132.03,1821,1
42071,Lancaster PA,406,42071406,132.03,950,0.623
,,,,132.04,576,0.377
42071,Lancaster PA,420,EAST LAMPETER TWP DIST 02*,132.02,2485,1
42071,Lancaster PA,424,42071424,132.04,2115,1
42071,Lancaster PA,425,42071425,132.02,505,0.385
,,,,132.04,805,0.615
42071,Lancaster PA,430,EAST LAMPETER TWP DIST 03*,132.04,3128,1
42071,Lancaster PA,435,EAST PETERSBURG VTD NORTH*,116,1805,1
42071,Lancaster PA,440,EAST PETERSBURG VTD SOUTH*,116,1255,1
42071,Lancaster PA,445,EAST PETERSBURG VTD WEST*,116,1446,1
42071,Lancaster PA,450,EDEN TWP Voting District*,144.02,2094,1
42071,Lancaster PA,460,ELIZABETH TWP Voting District*,102.01,3886,1
42071,Lancaster PA,470,ELIZABETHTOWN WD 01*,107.01,2048,0.545
,,,,107.02,1713,0.455
42071,Lancaster PA,480,ELIZABETHTOWN WD 02*,107.02,3631,1
42071,Lancaster PA,490,ELIZABETHTOWN WD 03 PCT 01*,107.01,1105,1
42071,Lancaster PA,500,ELIZABETHTOWN WD 03 PCT 02*,107.01,1829,1
42071,Lancaster PA,510,EPHRATA TWP DIST LINCOLN*,124.02,18,0.004
,,,,124.03,4175,0.83
,,,,124.04,838,0.167
42071,Lancaster PA,520,EPHRATA TWP DIST MURRELL*,124.04,4369,1
42071,Lancaster PA,530,EPHRATA WD 01,123.01,2337,0.832
,,,,123.02,471,0.168
42071,Lancaster PA,540,EPHRATA WD 02,122,3344,1
42071,Lancaster PA,550,EPHRATA WD 03*,122,3749,0.718
,,,,123.02,1471,0.282
42071,Lancaster PA,560,EPHRATA WD 04*,123.01,837,0.414
,,,,123.02,1185,0.586
42071,Lancaster PA,570,FULTON TWP Voting District*,145.02,3074,1
42071,Lancaster PA,580,LANCASTER WD 01*,1,676,1
42071,Lancaster PA,590,LANCASTER WD 02 PCT 01*,1,573,0.394
,,,,7,883,0.606
42071,Lancaster PA,600,LANCASTER WD 02 PCT 02*,7,3074,1
42071,Lancaster PA,605,ELIZABETHTOWN WD 03 PCT 03*,107.01,893,0.733
,,,,107.02,326,0.267
42071,Lancaster PA,610,LANCASTER WD 03 PCT 01*,1,129,0.131
,,,,9,853,0.869
42071,Lancaster PA,620,LANCASTER WD 03 PCT 02*,1,7,0.011
,,,,9,627,0.989
42071,Lancaster PA,630,LANCASTER WD 04 PCT 01,1,736,0.324
,,,,14,1537,0.676
42071,Lancaster PA,640,LANCASTER WD 04 PCT 02,14,1205,1
42071,Lancaster PA,650,LANCASTER WD 05 PCT 01*,6,1179,1
42071,Lancaster PA,660,LANCASTER WD 05 PCT 02*,6,903,0.941
,,,,10,53,0.055
,,,,11,4,0.004
42071,Lancaster PA,670,LANCASTER WD 05 PCT 03,5,30,0.024
,,,,6,1224,0.976
42071,Lancaster PA,680,LANCASTER WD 06 PCT 01*,1,409,0.263
,,,,4,1147,0.737
42071,Lancaster PA,690,LANCASTER WD 06 PCT 02*,3,463,0.496
,,,,4,471,0.504
42071,Lancaster PA,700,LANCASTER WD 06 PCT 03*,3,714,0.386
,,,,4,1135,0.614
42071,Lancaster PA,710,LANCASTER WD 06 PCT 04*,3,1294,1
42071,Lancaster PA,720,LANCASTER WD 06 PCT 05*,2,915,0.617
,,,,3,567,0.383
42071,Lancaster PA,730,LANCASTER WD 06 PCT 06*,2,208,0.262
,,,,3,586,0.738
42071,Lancaster PA,740,LANCASTER WD 06 PCT 07*,3,1232,1
42071,Lancaster PA,750,LANCASTER WD 06 PCT 08*,2,1825,0.996
,,,,134,7,0.004
42071,Lancaster PA,760,LANCASTER WD 06 PCT 09*,132.02,900,0.996
,,,,132.03,4,0.004
42071,Lancaster PA,770,LANCASTER WD 07 PCT 01*,9,1221,0.498
,,,,147,1232,0.502
42071,Lancaster PA,780,LANCASTER WD 07 PCT 03*,9,751,0.621
,,,,14,211,0.174
,,,,147,248,0.205
42071,Lancaster PA,790,LANCASTER WD 07 PCT 04*,147,1331,1
42071,Lancaster PA,800,LANCASTER WD 07 PCT 05*,8,796,0.367
,,,,147,1373,0.633
42071,Lancaster PA,810,LANCASTER WD 07 PCT 06*,8,1920,0.772
,,,,9,305,0.123
,,,,147,262,0.105
42071,Lancaster PA,820,LANCASTER CITY WD 07 PCT 07*,8,1074,0.882
,,,,133.01,144,0.118
42071,Lancaster PA,830,LANCASTER WD 08 PCT 01*,10,1607,1
42071,Lancaster PA,840,LANCASTER WD 08 PCT 02*,10,1528,1
42071,Lancaster PA,850,LANCASTER WD 08 PCT 03*,11,1405,1
42071,Lancaster PA,860,LANCASTER WD 08 PCT 04*,11,1967,1
42071,Lancaster PA,870,LANCASTER WD 08 PCT 05,10,401,0.245
,,,,14,1238,0.755
42071,Lancaster PA,880,LANCASTER WD 08 PCT 06*,10,429,0.357
,,,,12,434,0.361
,,,,14,338,0.281
42071,Lancaster PA,890,LANCASTER WD 08 PCT 07*,12,960,1
42071,Lancaster PA,900,LANCASTER WD 08 PCT 08*,12,1361,1
42071,Lancaster PA,910,LANCASTER WD 08 PCT 09,12,865,0.523
,,,,14,789,0.477
42071,Lancaster PA,920,LANCASTER WD 08 PCT 10*,12,1052,1
42071,Lancaster PA,925,LANCASTER WD 07 PCT 08*,133.01,984,0.711
,,,,134,400,0.289
42071,Lancaster PA,930,LANCASTER WD 09 PCT 01*,4,987,0.637
,,,,5,562,0.363
42071,Lancaster PA,940,LANCASTER WD 09 PCT 02*,4,704,0.908
,,,,118.05,71,0.092
42071,Lancaster PA,950,LANCASTER WD 09 PCT 03*,5,1320,1
42071,Lancaster PA,960,LANCASTER WD 09 PCT 04*,5,1054,0.727
,,,,118.05,396,0.273
42071,Lancaster PA,970,LANCASTER WD 09 PCT 05,5,1515,0.746
,,,,135.03,517,0.254
42071,Lancaster PA,980,LANCASTER TWP DIST 01*,135.03,731,1
42071,Lancaster PA,990,LANCASTER TWP DIST 02*,135.02,1072,1
42071,Lancaster PA,1000,LANCASTER TWP DIST 03,135.01,1539,1
42071,Lancaster PA,1020,LANCASTER TWP DIST 04*,8,4,0.001
,,,,134,2673,0.999
42071,Lancaster PA,1030,LANCASTER TWP DIST 05*,135.02,1334,1
42071,Lancaster PA,1040,LANCASTER TWP DIST 06*,135.02,1513,1
42071,Lancaster PA,1050,LANCASTER TWP DIST 07*,135.03,1236,1
42071,Lancaster PA,1060,LEACOCK TWP Voting District*,141.01,5220,1
42071,Lancaster PA,1070,LITITZ WD 01 PCT 01,120.01,488,0.413
,,,,120.02,694,0.587
42071,Lancaster PA,1080,LITITZ WD 01 PCT 02,120.01,1347,0.985
,,,,120.02,20,0.015
42071,Lancaster PA,1090,LITITZ WD 02 PCT 01*,120.02,1364,1
42071,Lancaster PA,1100,LITITZ WD 02 PCT 02*,120.01,1379,0.757
,,,,120.02,442,0.243
42071,Lancaster PA,1110,LITITZ WD 03 PCT 01,120.01,107,0.073
,,,,120.02,1363,0.927
42071,Lancaster PA,1120,LITITZ WD 03 PCT 02,120.01,2165,1
42071,Lancaster PA,1130,LITTLE BRITAIN TWP Voting District*,146.02,4106,1
42071,Lancaster PA,1140,MANHEIM TWP DIST 01*,119.01,1269,1
42071,Lancaster PA,1143,LANCASTER TWP DIST 08,12,21,0.007
,,,,135.01,2919,0.993
42071,Lancaster PA,1146,LANCASTER TWP DIST 09*,135.01,3086,0.993
,,,,136.01,21,0.007
42071,Lancaster PA,1150,MANHEIM TWP DIST 02*,119.02,3635,1
42071,Lancaster PA,1160,MANHEIM TWP DIST 03,118.04,1491,1
42071,Lancaster PA,1170,MANHEIM TWP DIST 04*,118.03,1356,1
42071,Lancaster PA,1180,MANHEIM TWP DIST 05*,118.03,2040,1
42071,Lancaster PA,1190,MANHEIM TWP DIST 06,118.01,2028,1
42071,Lancaster PA,1200,MANHEIM TWP DIST 07*,118.05,815,1
42071,Lancaster PA,1210,MANHEIM TWP DIST 07A*,3,156,0.243
,,,,118.05,485,0.757
42071,Lancaster PA,1220,MANHEIM TWP DIST 08*,118.04,565,0.406
,,,,118.05,825,0.594
42071,Lancaster PA,1230,MANHEIM TWP DIST 09,118.02,1240,1
42071,Lancaster PA,1240,MANHEIM TWP DIST 10,118.02,1738,1
42071,Lancaster PA,1250,MANHEIM TWP DIST 11*,118.02,1224,1
42071,Lancaster PA,1260,MANHEIM TWP DIST 12,118.01,984,1
42071,Lancaster PA,1270,MANHEIM TWP DIST 13*,118.01,13,0.006
,,,,119.02,2029,0.994
42071,Lancaster PA,1280,MANHEIM TWP DIST 14,118.03,559,0.495
,,,,119.02,570,0.505
42071,Lancaster PA,1290,MANHEIM TWP DIST 15,118.03,379,0.21
,,,,119.02,1429,0.79
42071,Lancaster PA,1300,MANHEIM TWP DIST 16,118.04,2344,1
42071,Lancaster PA,1310,MANHEIM TWP DIST 17*,118.04,1992,0.965
,,,,118.05,73,0.035
42071,Lancaster PA,1320,MANHEIM TWP DIST 18*,118.03,1418,1
42071,Lancaster PA,1330,MANHEIM TWP DIST 19,118.02,1440,1
42071,Lancaster PA,1340,MANHEIM WD 01*,104,2360,1
42071,Lancaster PA,1350,MANHEIM WD 02*,104,2498,1
42071,Lancaster PA,1360,MANOR TWP VTD BETHEL*,137.01,1230,1
42071,Lancaster PA,1370,MANOR TWP VTD HAMBRIGHT*,137.01,443,0.14
,,,,137.02,2718,0.86
42071,Lancaster PA,1380,MANOR TWP VTD INDIANTOWN*,138,1494,1
42071,Lancaster PA,1390,MANOR TWP VTD LEISURE*,137.02,4620,1
42071,Lancaster PA,1400,MANOR TWP VTD NEW MANOR*,137.02,1220,0.608
,,,,138,786,0.392
42071,Lancaster PA,1410,MANOR TWP VTD WASHINGTON BORO*,138,1425,1
42071,Lancaster PA,1420,MANOR TWP VTD WEST LANCASTER*,137.01,2825,1
42071,Lancaster PA,1430,MARIETTA WD 01*,110,1350,1
42071,Lancaster PA,1440,MARIETTA WD 02*,110,1238,1
42071,Lancaster PA,1450,MARTIC TWP Voting District*,145.01,5190,1
42071,Lancaster PA,1460,MILLERSVILLE DIST 01*,135.01,20,0.014
,,,,135.02,310,0.217
,,,,136.01,551,0.386
,,,,136.02,309,0.217
,,,,137.01,237,0.166
42071,Lancaster PA,1470,MILLERSVILLE DIST 02*,135.01,1129,0.713
,,,,136.01,455,0.287
42071,Lancaster PA,1480,MILLERSVILLE DIST 03*,136.02,1820,1
42071,Lancaster PA,1490,MILLERSVILLE DIST 04*,135.01,2,0.001
,,,,136.01,2018,0.605
,,,,136.02,1317,0.395
42071,Lancaster PA,1510,MOUNTVILLE Voting District*,115.03,1534,0.547
,,,,115.04,1268,0.453
42071,Lancaster PA,1520,MT. JOY TWP DIST MILTON GROVE*,106,2804,1
42071,Lancaster PA,1525,MT. JOY TWP DIST CLOVERLEAF*,106,1890,0.99
,,,,107.02,20,0.01
42071,Lancaster PA,1530,MT. JOY TWP DIST HERSHEY ROAD*,106,2109,1
42071,Lancaster PA,1535,MT. JOY TWP DIST FAIRVIEW*,106,3050,1
42071,Lancaster PA,1540,MT. JOY WD EAST*,109,1855,1
42071,Lancaster PA,1550,MT. JOY WD FLORIN,109,3404,1
42071,Lancaster PA,1560,MT. JOY WD WEST,109,2151,1
42071,Lancaster PA,1570,NEW HOLLAND Voting District*,128,1814,1
42071,Lancaster PA,1580,PARADISE TWP Voting District*,141.02,5131,1
42071,Lancaster PA,1590,PENN TWP DIST JUNCTION*,103,1191,1
42071,Lancaster PA,1600,PENN TWP DIST PENRYN*,103,5718,1
42071,Lancaster PA,1610,PENN TWP DIST SOUTH PENN*,103,1880,1
42071,Lancaster PA,1620,PEQUEA TWP Voting District*,139.01,4605,1
42071,Lancaster PA,1630,PROVIDENCE TWP VTD EAST*,144.01,3745,1
42071,Lancaster PA,1635,PROVIDENCE TWP VTD WEST*,144.01,3152,1
42071,Lancaster PA,1640,QUARRYVILLE Voting District*,144.02,2576,1
42071,Lancaster PA,1680,SADSBURY TWP Voting District*,143,3395,1
42071,Lancaster PA,1690,SALISBURY TWP DIST CAMBRIDGE,142.01,3379,1
42071,Lancaster PA,1700,SALISBURY TWP DIST GAP*,142.02,2879,1
42071,Lancaster PA,1710,SALISBURY TWP DIST WHITE HORSE,142.01,2029,0.422
,,,,142.02,2775,0.578
42071,Lancaster PA,1720,STRASBURG TWP Voting District*,140,4182,1
42071,Lancaster PA,1730,STRASBURG WD 01*,140,1471,1
42071,Lancaster PA,1750,STRASBURG WD 03*,140,1338,1
42071,Lancaster PA,1760,TERRE HILL Voting District*,127,1295,1
42071,Lancaster PA,1765,RAPHO TWP VTD ELM TREE ED I*,105.01,1813,1
42071,Lancaster PA,1770,UPPER LEACOCK TWP DIST BAREVILLE*,131.02,3322,1
42071,Lancaster PA,1775,RAPHO TWP VTD ELM TREE ED II*,105.01,13,0.004
,,,,105.02,3690,0.996
42071,Lancaster PA,1780,UPPER LEACOCK TWP DIST LEACOCK*,131.01,2263,1
42071,Lancaster PA,1785,RAPHO TWP VTD SPORTING HILL*,105.02,2425,1
42071,Lancaster PA,1790,UPPER LEACOCK TWP DIST LEOLA*,131.01,2737,0.876
,,,,131.02,386,0.124
42071,Lancaster PA,1795,RAPHO TWP VTD UNION SQUARE*,105.01,2501,1
42071,Lancaster PA,1800,WARWICK TWP DIST BRUNNERVILLE*,121.03,153,0.083
,,,,121.04,1701,0.917
42071,Lancaster PA,1802,WARWICK TWP DIST MILLPORT*,121.02,1349,1
42071,Lancaster PA,1810,WARWICK TWP DIST KISSEL HILL*,121.02,1377,0.991
,,,,121.04,12,0.009
42071,Lancaster PA,1820,WARWICK TWP DIST ROTHSVILLE*,121.02,1123,0.464
,,,,121.04,1298,0.536
42071,Lancaster PA,1830,WARWICK TWP DIST WOODCREST,121.02,1611,1
42071,Lancaster PA,1840,WEST COCALICO TWP VTD REINHOLDS*,101.01,3320,1
42071,Lancaster PA,1850,WEST COCALICO TWP VTD SCHOENECK*,101.01,3960,1
42071,Lancaster PA,1860,WEST DONEGAL TWP DIST 01*,108.01,1901,1
42071,Lancaster PA,1870,WEST DONEGAL TWP DIST 02*,108.01,2428,1
42071,Lancaster PA,1880,WEST DONEGAL TWP DIST 03*,108.01,3931,1
42071,Lancaster PA,1890,WEST EARL TWP VTD EARLVILLE,130,4850,1
42071,Lancaster PA,1900,WEST EARL TWP VTD FARMERSVILLE,130,3018,1
42071,Lancaster PA,1910,WEST HEMPFIELD TWP VTD CHESTNUT HILL,115.04,2191,1
42071,Lancaster PA,1920,WEST HEMPFIELD TWP VTD FARMDALE,115.02,2901,1
42071,Lancaster PA,1923,WARWICK TWP DIST CLAY NEWPORT*,121.02,513,0.143
,,,,121.03,13,0.004
,,,,121.04,3055,0.853
42071,Lancaster PA,1926,WARWICK TWP DIST HILLTOP MANOR*,121.03,1251,1
42071,Lancaster PA,1930,WEST HEMPFIELD TWP VTD IRONVILLE,115.02,3025,1
42071,Lancaster PA,1935,WEST HEMPFIELD TWP VTD HIGHLAND PARK*,115.03,1658,1
42071,Lancaster PA,1938,WARWICK TWP DIST NEWPORT WEST*,121.03,2612,1
42071,Lancaster PA,1940,WEST HEMPFIELD TWP VTD OYSTER POINT*,115.03,2096,0.855
,,,,115.04,355,0.145
42071,Lancaster PA,1945,WARWICK TWP DIST SOUTHWEST,121.02,1644,0.959
,,,,121.03,71,0.041
42071,Lancaster PA,1950,WEST HEMPFIELD TWP VTD SILVER SPRING,115.04,2136,1
42071,Lancaster PA,1955,WEST HEMPFIELD TWP VTD SALUNGA*,115.04,1791,1
42071,Lancaster PA,1960,WEST LAMPETER TWP VTD LAMPETER*,133.03,583,0.239
,,,,133.04,1857,0.761
42071,Lancaster PA,1980,WEST LAMPETER TWP VTD LYNDON*,133.01,1085,0.537
,,,,133.04,935,0.463
42071,Lancaster PA,1990,WEST LAMPETER TWP VTD MILLPORT*,133.01,2052,1
42071,Lancaster PA,1995,420711995,133.04,2570,1
42071,Lancaster PA,2000,WEST LAMPETER TWP VTD WILLOW ST.*,133.03,2626,1
42071,Lancaster PA,2095,WEST LAMPETER TWP VTD LAKES*,133.03,1416,1
42071,Lancaster PA,2105,WEST LAMPETER TWP VTD LOCUST*,133.04,2085,1
42071,Lancaster PA,PR243,42071PR243,119.01,2478,1
42071,Lancaster PA,PR244,42071PR244,118.04,1819,1
42071,Lancaster PA,PR245,42071PR245,119.01,1739,1
42071,Lancaster PA,PR246,42071PR246,136.02,2119,0.743
,,,,137.01,5,0.002
,,,,137.02,617,0.216
,,,,138,110,0.039
42071,Lancaster PA,PR247,42071PR247,128,2347,1
42071,Lancaster PA,PR248,42071PR248,128,1217,1
42073,Lawrence PA,10,BESSEMER Voting District*,112,1111,1
42073,Lawrence PA,20,ELLPORT Voting District*,117,1180,1
42073,Lawrence PA,40,ELLWOOD CITY WD 01 PCT 02,118,1220,1
42073,Lawrence PA,50,ELLWOOD CITY WD 02 PCT 01*,118,1015,1
42073,Lawrence PA,60,ELLWOOD CITY WD 03 PCT 01*,117,597,0.654
,,,,118,316,0.346
42073,Lawrence PA,80,ELLWOOD CITY WD 04 PCT 01*,116,1011,1
42073,Lawrence PA,90,ELLWOOD CITY WD 04 PCT 02,116,1016,1
42073,Lawrence PA,100,ELLWOOD CITY WD 05 PCT 01,116,762,1
42073,Lawrence PA,110,ELLWOOD CITY WD 05 PCT 02,116,1352,1
42073,Lawrence PA,120,ENON VALLEY Voting District*,113,306,1
42073,Lawrence PA,130,HICKORY TWP VTD 01,102.02,1238,1
42073,Lawrence PA,140,HICKORY TWP VTD 02,102.02,1232,1
42073,Lawrence PA,150,LITTLE BEAVER TWP Voting District*,113,1411,1
42073,Lawrence PA,160,MAHONING TWP VTD 01,105,1599,1
42073,Lawrence PA,170,MAHONING TWP VTD 02,105,882,1
42073,Lawrence PA,180,MAHONING TWP VTD 03*,105,602,1
42073,Lawrence PA,190,NESHANNOCK TWP VTD 01*,108,1087,1
42073,Lawrence PA,200,NESHANNOCK TWP VTD 02*,108,998,1
42073,Lawrence PA,215,NESHANNOCK TWP VTD 03*,102.01,1026,0.609
,,,,108,660,0.391
42073,Lawrence PA,220,NESHANNOCK TWP VTD 04*,102.01,310,0.18
,,,,108,1412,0.82
42073,Lawrence PA,230,NESHANNOCK TWP VTD 05*,108,1029,1
42073,Lawrence PA,240,NESHANNOCK TWP VTD 06*,108,1030,1
42073,Lawrence PA,245,NESHANNOCK TWP VTD 07*,102.01,2057,1
42073,Lawrence PA,250,NEW BEAVER VTD 01*,114,1502,1
42073,Lawrence PA,280,NEW CASTLE WD 01 PCT 02*,3,389,0.42
,,,,4,538,0.58
42073,Lawrence PA,285,42073285,3,912,1
42073,Lawrence PA,310,NEW CASTLE WD 02 PCT 01*,3,1805,0.971
,,,,4,53,0.029
42073,Lawrence PA,320,NEW CASTLE WD 02 PCT 02,1,540,0.383
,,,,3,869,0.617
42073,Lawrence PA,330,NEW CASTLE WD 02 PCT 03*,1,1128,1
42073,Lawrence PA,340,NEW CASTLE WD 02 PCT 04,1,1156,1
42073,Lawrence PA,350,NEW CASTLE WD 02 PCT 05*,1,1546,1
42073,Lawrence PA,410,NEW CASTLE WD 03 PCT 01*,2,399,0.237
,,,,6,1284,0.763
42073,Lawrence PA,420,NEW CASTLE WD 03 PCT 02*,2,1249,1
42073,Lawrence PA,470,NEW CASTLE WD 04 PCT 01*,7,799,0.587
,,,,8,562,0.413
42073,Lawrence PA,480,NEW CASTLE WD 04 PCT 02,2,328,0.192
,,,,7,390,0.229
,,,,8,988,0.579
42073,Lawrence PA,490,NEW CASTLE WD 04 PCT 03*,8,1562,1
42073,Lawrence PA,550,NEW CASTLE WD 05 PCT 01*,7,843,0.509
,,,,8,148,0.089
,,,,9,665,0.402
42073,Lawrence PA,560,NEW CASTLE WD 05 PCT 02*,8,871,1
42073,Lawrence PA,590,NEW CASTLE WD 06 PCT 01,4,1056,1
42073,Lawrence PA,600,NEW CASTLE WD 06 PCT 02,4,334,1
42073,Lawrence PA,650,NEW CASTLE WD 07 PCT 04,10,1699,1
42073,Lawrence PA,660,NEW CASTLE WD 08 PCT 01,9,1160,1
42073,Lawrence PA,690,NEW WILMINGTON Voting District*,103,2466,1
42073,Lawrence PA,700,NORTH BEAVER TWP VTD 01,112,824,0.649
,,,,113,445,0.351
42073,Lawrence PA,710,NORTH BEAVER TWP VTD 02*,113,725,1
42073,Lawrence PA,720,NORTH BEAVER TWP VTD 03,112,421,0.586
,,,,113,297,0.414
42073,Lawrence PA,730,NORTH BEAVER TWP VTD 04,113,707,1
42073,Lawrence PA,740,NORTH BEAVER TWP VTD 05*,112,125,0.178
,,,,113,577,0.822
42073,Lawrence PA,750,PERRY TWP VTD 01,115,425,0.585
,,,,117,301,0.415
42073,Lawrence PA,760,PERRY TWP VTD 02,115,1212,1
42073,Lawrence PA,770,PLAIN GROVE TWP Voting District*,101,813,1
42073,Lawrence PA,780,PULASKI TWP VTD 01*,104,1119,1
42073,Lawrence PA,790,PULASKI TWP VTD 02*,104,1291,1
42073,Lawrence PA,800,PULASKI TWP VTD 03*,104,1042,1
42073,Lawrence PA,810,SCOTT TWP Voting District*,101,2347,1
42073,Lawrence PA,820,SHENANGO TWP VTD 01,110,1060,0.656
,,,,111,556,0.344
42073,Lawrence PA,830,SHENANGO TWP VTD 02,110,463,0.309
,,,,111,1037,0.691
42073,Lawrence PA,840,SHENANGO TWP VTD 03,111,855,1
42073,Lawrence PA,850,SHENANGO TWP VTD 04,110,870,1
42073,Lawrence PA,860,SHENANGO TWP VTD 05*,110,2638,1
42073,Lawrence PA,870,SLIPPERY ROCK TWP VTD 01,109,1975,1
42073,Lawrence PA,880,SLIPPERY ROCK TWP VTD 02,109,772,1
42073,Lawrence PA,890,SLIPPERY ROCK TWP VTD 03,109,536,1
42073,Lawrence PA,900,SNPJ Voting District*,113,19,1
42073,Lawrence PA,910,SOUTH NEW CASTLE Voting District*,111,709,1
42073,Lawrence PA,920,TAYLOR TWP Voting District*,106,27,0.026
,,,,111,1025,0.974
42073,Lawrence PA,930,UNION TWP VTD 01,106,799,0.363
,,,,107,1401,0.637
42073,Lawrence PA,940,UNION TWP VTD 02,106,949,0.497
,,,,107,959,0.503
42073,Lawrence PA,950,UNION TWP VTD 03,106,440,1
42073,Lawrence PA,960,UNION TWP VTD 04,106,135,0.21
,,,,107,507,0.79
