"county","vtd","tract","bg","cntyname","vtdname","pop10","afact","AFACT2"
"county","vtd","2010 Tract","bg","cntyname","Voting District Name","Total Pop, 2010 census","vtd to bg alloc factor","bg to vtd alloc factor"
"42091","3270","2058.09","3","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 01*",350,0.305,0.338 
"42091","3280","2058.08","1","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 02*",804,0.328,1 
"42091","3280","2058.08","4","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 02*",668,0.273,1 
"42091","3280","2058.09","1","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 02*",979,0.399,1 
"42091","3290","2058.05","1","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 03*",529,0.354,0.495 
"42091","3290","2058.06","2","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 03*",279,0.187,0.202 
"42091","3290","2058.09","3","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 03*",686,0.459,0.662 
"42091","3300","2058.08","2","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 04*",698,0.246,0.403 
"42091","3300","2058.08","3","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 04*",2135,0.754,1 
"42091","3310","2058.01","1","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 05",1,0,0.002 
"42091","3310","2058.01","2","Montgomery PA","UPPER MERION TWP VTD BELMONT ED 05",2000,0.999,1 
"42091","3320","2058.05","2","Montgomery PA","UPPER MERION TWP VTD CANDLEBROOK ED 01*",181,0.084,0.2 
"42091","3320","2058.05","3","Montgomery PA","UPPER MERION TWP VTD CANDLEBROOK ED 01*",798,0.368,0.727 
"42091","3320","2058.07","1","Montgomery PA","UPPER MERION TWP VTD CANDLEBROOK ED 01*",1188,0.548,0.528 
"42091","3330","2058.01","1","Montgomery PA","UPPER MERION TWP VTD CANDLEBROOK ED 02",640,0.207,0.995 
"42091","3330","2058.05","1","Montgomery PA","UPPER MERION TWP VTD CANDLEBROOK ED 02",539,0.174,0.505 
"42091","3330","2058.05","2","Montgomery PA","UPPER MERION TWP VTD CANDLEBROOK ED 02",723,0.233,0.8 
"42091","3330","2058.05","3","Montgomery PA","UPPER MERION TWP VTD CANDLEBROOK ED 02",300,0.097,0.273 
"42091","3330","2058.08","2","Montgomery PA","UPPER MERION TWP VTD CANDLEBROOK ED 02",897,0.289,0.518 
"42091","3340","2058.06","2","Montgomery PA","UPPER MERION TWP VTD GULPH ED 01",802,0.269,0.582 
"42091","3340","2059.05","1","Montgomery PA","UPPER MERION TWP VTD GULPH ED 01",1049,0.352,1 
"42091","3340","2059.06","1","Montgomery PA","UPPER MERION TWP VTD GULPH ED 01",539,0.181,1 
"42091","3340","2059.06","2","Montgomery PA","UPPER MERION TWP VTD GULPH ED 01",593,0.199,0.424 
"42091","3350","2059.03","1","Montgomery PA","UPPER MERION TWP VTD GULPH ED 02*",87,0.039,0.032 
"42091","3350","2059.04","1","Montgomery PA","UPPER MERION TWP VTD GULPH ED 02*",1298,0.583,1 
"42091","3350","2059.04","2","Montgomery PA","UPPER MERION TWP VTD GULPH ED 02*",843,0.378,1 
"42091","3360","2058.01","1","Montgomery PA","UPPER MERION TWP VTD KING ED 01*",2,0.002,0.003 
"42091","3360","2058.07","1","Montgomery PA","UPPER MERION TWP VTD KING ED 01*",1060,0.805,0.472 
"42091","3360","2058.08","2","Montgomery PA","UPPER MERION TWP VTD KING ED 01*",138,0.105,0.08 
"42091","3360","2059.05","2","Montgomery PA","UPPER MERION TWP VTD KING ED 01*",116,0.088,0.049 
"42091","3370","2059.05","2","Montgomery PA","UPPER MERION TWP VTD KING ED 02*",2271,1,0.951 
"42091","3380","2059.03","1","Montgomery PA","UPPER MERION TWP VTD ROBERTS*",2632,1,0.968 
"42091","3390","2059.06","2","Montgomery PA","UPPER MERION TWP VTD SWEDELAND",805,1,0.576 
"42091","3400","2058.06","1","Montgomery PA","UPPER MERION TWP VTD SWEDESBURG*",671,0.692,1 
"42091","3400","2058.06","2","Montgomery PA","UPPER MERION TWP VTD SWEDESBURG*",298,0.308,0.216 
"42091","3410","2003.08","3","Montgomery PA","UPPER MORELAND TWP VTD 01 ED 01*",940,0.475,0.831 
"42091","3410","2003.09","1","Montgomery PA","UPPER MORELAND TWP VTD 01 ED 01*",691,0.349,0.924 
"42091","3410","2003.09","3","Montgomery PA","UPPER MORELAND TWP VTD 01 ED 01*",303,0.153,0.371 
"42091","3410","2003.10","3","Montgomery PA","UPPER MORELAND TWP VTD 01 ED 01*",47,0.024,0.043 
"42091","3420","2003.09","2","Montgomery PA","UPPER MORELAND TWP VTD 01 ED 02*",1095,0.655,1 
"42091","3420","2003.09","3","Montgomery PA","UPPER MORELAND TWP VTD 01 ED 02*",514,0.307,0.629 
"42091","3420","2003.10","3","Montgomery PA","UPPER MORELAND TWP VTD 01 ED 02*",64,0.038,0.059 
"42091","3430","2003.01","2","Montgomery PA","UPPER MORELAND TWP VTD 02 ED 01*",1798,1,0.933 
"42091","3440","2003.01","1","Montgomery PA","UPPER MORELAND TWP VTD 02 ED 02",1335,0.911,0.906 
"42091","3440","2003.01","2","Montgomery PA","UPPER MORELAND TWP VTD 02 ED 02",130,0.089,0.067 
"42091","3450","2003.07","1","Montgomery PA","UPPER MORELAND TWP VTD 03 ED 01",1002,0.482,0.77 
"42091","3450","2003.07","2","Montgomery PA","UPPER MORELAND TWP VTD 03 ED 01",1076,0.518,0.611 
"42091","3460","2003.01","3","Montgomery PA","UPPER MORELAND TWP VTD 03 ED 02*",768,0.52,0.329 
"42091","3460","2003.07","1","Montgomery PA","UPPER MORELAND TWP VTD 03 ED 02*",24,0.016,0.018 
"42091","3460","2003.07","2","Montgomery PA","UPPER MORELAND TWP VTD 03 ED 02*",685,0.464,0.389 
"42091","3470","2003.08","1","Montgomery PA","UPPER MORELAND TWP VTD 04 ED 01*",992,0.646,0.505 
"42091","3470","2003.08","2","Montgomery PA","UPPER MORELAND TWP VTD 04 ED 01*",353,0.23,0.398 
"42091","3470","2003.08","3","Montgomery PA","UPPER MORELAND TWP VTD 04 ED 01*",191,0.124,0.169 
"42091","3480","2003.01","3","Montgomery PA","UPPER MORELAND TWP VTD 04 ED 02*",455,0.232,0.195 
"42091","3480","2003.08","1","Montgomery PA","UPPER MORELAND TWP VTD 04 ED 02*",973,0.496,0.495 
"42091","3480","2003.08","2","Montgomery PA","UPPER MORELAND TWP VTD 04 ED 02*",534,0.272,0.602 
"42091","3490","2003.01","1","Montgomery PA","UPPER MORELAND TWP VTD 05 ED 01",139,0.111,0.094 
"42091","3490","2003.01","3","Montgomery PA","UPPER MORELAND TWP VTD 05 ED 01",1114,0.888,0.477 
"42091","3490","2003.06","2","Montgomery PA","UPPER MORELAND TWP VTD 05 ED 01",1,0.001,0.001 
"42091","3500","2003.06","2","Montgomery PA","UPPER MORELAND TWP VTD 05 ED 02*",1381,1,0.9 
"42091","3510","2003.07","1","Montgomery PA","UPPER MORELAND TWP VTD 06 ED 01*",276,0.19,0.212 
"42091","3510","2003.09","1","Montgomery PA","UPPER MORELAND TWP VTD 06 ED 01*",57,0.039,0.076 
"42091","3510","2003.10","1","Montgomery PA","UPPER MORELAND TWP VTD 06 ED 01*",85,0.059,0.097 
"42091","3510","2003.10","2","Montgomery PA","UPPER MORELAND TWP VTD 06 ED 01*",54,0.037,0.061 
"42091","3510","2003.10","3","Montgomery PA","UPPER MORELAND TWP VTD 06 ED 01*",978,0.674,0.898 
"42091","3520","2003.06","2","Montgomery PA","UPPER MORELAND TWP VTD 06 ED 02*",1,0.001,0.001 
"42091","3520","2003.10","1","Montgomery PA","UPPER MORELAND TWP VTD 06 ED 02*",789,0.488,0.903 
"42091","3520","2003.10","2","Montgomery PA","UPPER MORELAND TWP VTD 06 ED 02*",828,0.512,0.939 
"42091","3530","2003.05","1","Montgomery PA","UPPER MORELAND TWP VTD 07 ED 01",1836,1,0.801 
"42091","3540","2003.05","1","Montgomery PA","UPPER MORELAND TWP VTD 07 ED 02",455,0.182,0.199 
"42091","3540","2003.06","1","Montgomery PA","UPPER MORELAND TWP VTD 07 ED 02",1899,0.758,1 
"42091","3540","2003.06","2","Montgomery PA","UPPER MORELAND TWP VTD 07 ED 02",152,0.061,0.099 
"42091","3550","2091.00","1","Montgomery PA","UPPER POTTSGROVE TWP Voting District*",2124,0.4,1 
"42091","3550","2091.00","2","Montgomery PA","UPPER POTTSGROVE TWP Voting District*",1093,0.206,1 
"42091","3550","2091.00","3","Montgomery PA","UPPER POTTSGROVE TWP Voting District*",2098,0.395,1 
"42091","3561","2061.05","1","Montgomery PA","UPPER PROVIDENCE TWP VTD MINGO ED 01*",1356,0.405,0.996 
"42091","3561","2061.06","1","Montgomery PA","UPPER PROVIDENCE TWP VTD MINGO ED 01*",793,0.237,0.844 
"42091","3561","2061.06","2","Montgomery PA","UPPER PROVIDENCE TWP VTD MINGO ED 01*",1196,0.358,0.575 
"42091","3565","2061.04","1","Montgomery PA","UPPER PROVIDENCE TWP VTD MINGO ED 02*",155,0.035,0.053 
"42091","3565","2061.05","2","Montgomery PA","UPPER PROVIDENCE TWP VTD MINGO ED 02*",1727,0.389,0.423 
"42091","3565","2061.06","1","Montgomery PA","UPPER PROVIDENCE TWP VTD MINGO ED 02*",147,0.033,0.156 
"42091","3565","2061.06","2","Montgomery PA","UPPER PROVIDENCE TWP VTD MINGO ED 02*",883,0.199,0.425 
"42091","3565","2061.06","3","Montgomery PA","UPPER PROVIDENCE TWP VTD MINGO ED 02*",1528,0.344,1 
"42091","3570","2061.02","2","Montgomery PA","UPPER PROVIDENCE TWP VTD MONT CLARE*",1390,0.385,0.868 
"42091","3570","2061.02","3","Montgomery PA","UPPER PROVIDENCE TWP VTD MONT CLARE*",2069,0.574,1 
"42091","3570","2061.04","1","Montgomery PA","UPPER PROVIDENCE TWP VTD MONT CLARE*",142,0.039,0.048 
"42091","3570","2061.05","1","Montgomery PA","UPPER PROVIDENCE TWP VTD MONT CLARE*",5,0.001,0.004 
"42091","3580","2061.02","1","Montgomery PA","UPPER PROVIDENCE TWP VTD OAKS*",1943,0.4,1 
"42091","3580","2061.02","2","Montgomery PA","UPPER PROVIDENCE TWP VTD OAKS*",211,0.043,0.132 
"42091","3580","2061.02","4","Montgomery PA","UPPER PROVIDENCE TWP VTD OAKS*",2677,0.552,1 
"42091","3580","2061.04","1","Montgomery PA","UPPER PROVIDENCE TWP VTD OAKS*",23,0.005,0.008 
"42091","3590","2061.04","1","Montgomery PA","UPPER PROVIDENCE TWP VTD TRAPPE*",2620,0.527,0.891 
"42091","3590","2061.05","2","Montgomery PA","UPPER PROVIDENCE TWP VTD TRAPPE*",2354,0.473,0.577 
"42091","3600","2075.00","1","Montgomery PA","UPPER SALFORD TWP Voting District*",837,0.254,1 
"42091","3600","2075.00","2","Montgomery PA","UPPER SALFORD TWP Voting District*",2462,0.746,1 
"42091","3610","2042.00","1","Montgomery PA","WEST CONSHOHOCKEN Voting District*",598,0.453,1 
"42091","3610","2042.00","2","Montgomery PA","WEST CONSHOHOCKEN Voting District*",722,0.547,1 
"42091","3620","2034.02","1","Montgomery PA","WEST NORRITON TWP VTD 01*",339,0.137,0.218 
"42091","3620","2034.02","3","Montgomery PA","WEST NORRITON TWP VTD 01*",2132,0.863,1 
"42091","3630","2034.01","1","Montgomery PA","WEST NORRITON TWP VTD 01 ED 02",1231,1,0.458 
"42091","3640","2034.01","1","Montgomery PA","WEST NORRITON TWP VTD 02",1457,0.74,0.542 
"42091","3640","2034.02","1","Montgomery PA","WEST NORRITON TWP VTD 02",245,0.124,0.157 
"42091","3640","2034.03","1","Montgomery PA","WEST NORRITON TWP VTD 02",157,0.08,0.082 
"42091","3640","2034.03","3","Montgomery PA","WEST NORRITON TWP VTD 02",110,0.056,0.164 
"42091","3643","2032.04","4","Montgomery PA","420913643",1266,1,0.636 
"42091","3646","2068.01","1","Montgomery PA","WORCESTER TWP DIST EAST DIST 01*",1375,0.576,0.349 
"42091","3646","2068.01","2","Montgomery PA","WORCESTER TWP DIST EAST DIST 01*",1013,0.424,0.351 
"42091","3650","2034.01","2","Montgomery PA","WEST NORRITON TWP VTD 02 ED 02*",1353,1,0.782 
"42091","3652","2068.01","1","Montgomery PA","WORCESTER TWP DIST EAST DIST 02*",2568,1,0.651 
"42091","3658","2068.01","2","Montgomery PA","WORCESTER TWP DIST EAST DIST 03*",1869,1,0.649 
"42091","3660","2034.02","1","Montgomery PA","WEST NORRITON TWP VTD 03*",617,0.198,0.397 
"42091","3660","2034.02","2","Montgomery PA","WEST NORRITON TWP VTD 03*",2501,0.802,1 
"42091","3665","2068.02","1","Montgomery PA","WORCESTER TWP DIST WEST*",2925,1,1 
"42091","3670","2034.02","1","Montgomery PA","WEST NORRITON TWP VTD 03 ED 02*",355,0.236,0.228 
"42091","3670","2034.03","2","Montgomery PA","WEST NORRITON TWP VTD 03 ED 02*",592,0.393,0.961 
"42091","3670","2034.03","3","Montgomery PA","WEST NORRITON TWP VTD 03 ED 02*",560,0.372,0.836 
"42091","3680","2034.03","1","Montgomery PA","WEST NORRITON TWP VTD 04*",1749,0.986,0.918 
"42091","3680","2034.03","2","Montgomery PA","WEST NORRITON TWP VTD 04*",24,0.014,0.039 
"42091","3690","2034.01","2","Montgomery PA","WEST NORRITON TWP VTD 04 ED 02*",378,0.169,0.218 
"42091","3690","2034.01","3","Montgomery PA","WEST NORRITON TWP VTD 04 ED 02*",1734,0.774,1 
"42091","3690","2037.00","1","Montgomery PA","WEST NORRITON TWP VTD 04 ED 02*",129,0.058,0.083 
"42091","3700","2092.01","1","Montgomery PA","WEST POTTSGROVE TWP Voting District*",655,0.169,1 
"42091","3700","2092.01","2","Montgomery PA","WEST POTTSGROVE TWP Voting District*",932,0.241,1 
"42091","3700","2092.02","1","Montgomery PA","WEST POTTSGROVE TWP Voting District*",1254,0.324,1 
"42091","3700","2092.02","2","Montgomery PA","WEST POTTSGROVE TWP Voting District*",1033,0.267,1 
"42091","3710","2030.00","1","Montgomery PA","WHITEMARSH TWP VTD EAST ED 01*",849,0.641,0.545 
"42091","3710","2030.00","2","Montgomery PA","WHITEMARSH TWP VTD EAST ED 01*",236,0.178,0.148 
"42091","3710","2031.03","1","Montgomery PA","WHITEMARSH TWP VTD EAST ED 01*",239,0.181,0.205 
"42091","3720","2030.00","1","Montgomery PA","WHITEMARSH TWP VTD EAST ED 02*",710,0.346,0.455 
"42091","3720","2030.00","2","Montgomery PA","WHITEMARSH TWP VTD EAST ED 02*",1321,0.644,0.828 
"42091","3720","2031.03","1","Montgomery PA","WHITEMARSH TWP VTD EAST ED 02*",21,0.01,0.018 
"42091","3730","2030.00","2","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 01*",38,0.02,0.024 
"42091","3730","2031.03","1","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 01*",905,0.479,0.777 
"42091","3730","2031.03","2","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 01*",948,0.501,0.521 
"42091","3740","2031.03","2","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 02*",872,1,0.479 
"42091","3750","2031.04","3","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 03",627,0.297,0.425 
"42091","3750","2031.05","2","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 03",946,0.448,0.523 
"42091","3750","2031.05","3","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 03",540,0.256,0.508 
"42091","3760","2031.04","1","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 04",1396,0.766,0.791 
"42091","3760","2031.04","3","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 04",426,0.234,0.289 
"42091","3770","2031.04","1","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 05",368,0.321,0.209 
"42091","3770","2031.04","2","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 05",533,0.465,0.565 
"42091","3770","2031.04","3","Montgomery PA","WHITEMARSH TWP VTD MIDDLE ED 05",245,0.214,0.166 
"42091","3780","2031.06","1","Montgomery PA","WHITEMARSH TWP VTD WEST ED 01*",1051,0.64,1 
"42091","3780","2031.06","2","Montgomery PA","WHITEMARSH TWP VTD WEST ED 01*",592,0.36,1 
"42091","3790","2031.05","1","Montgomery PA","WHITEMARSH TWP VTD WEST ED 02*",2513,1,1 
"42091","3800","2031.04","2","Montgomery PA","WHITEMARSH TWP VTD WEST ED 03",410,0.208,0.435 
"42091","3800","2031.04","3","Montgomery PA","WHITEMARSH TWP VTD WEST ED 03",177,0.09,0.12 
"42091","3800","2031.05","2","Montgomery PA","WHITEMARSH TWP VTD WEST ED 03",863,0.437,0.477 
"42091","3800","2031.05","3","Montgomery PA","WHITEMARSH TWP VTD WEST ED 03",523,0.265,0.492 
"42091","3810","2032.03","1","Montgomery PA","WHITPAIN TWP VTD 01*",325,0.221,0.155 
"42091","3810","2032.03","2","Montgomery PA","WHITPAIN TWP VTD 01*",745,0.507,0.954 
"42091","3810","2032.03","3","Montgomery PA","WHITPAIN TWP VTD 01*",400,0.272,0.329 
"42091","3811","2032.04","3","Montgomery PA","WHITPAIN TWP VTD 01*",2574,0.855,0.915 
"42091","3811","2032.04","4","Montgomery PA","WHITPAIN TWP VTD 01*",436,0.145,0.219 
"42091","3821","2032.05","3","Montgomery PA","WHITPAIN TWP VTD 03*",894,0.662,0.96 
"42091","3821","2032.07","1","Montgomery PA","WHITPAIN TWP VTD 03*",456,0.338,0.371 
"42091","3825","2032.05","1","Montgomery PA","WHITPAIN TWP VTD 04*",536,0.407,1 
"42091","3825","2032.05","2","Montgomery PA","WHITPAIN TWP VTD 04*",744,0.565,1 
"42091","3825","2032.05","3","Montgomery PA","WHITPAIN TWP VTD 04*",37,0.028,0.04 
"42091","3831","2032.08","2","Montgomery PA","WHITPAIN TWP VTD 05*",1224,1,0.662 
"42091","3835","2032.08","1","Montgomery PA","WHITPAIN TWP VTD 06*",640,0.506,0.705 
"42091","3835","2032.08","2","Montgomery PA","WHITPAIN TWP VTD 06*",626,0.494,0.338 
"42091","3841","2032.07","2","Montgomery PA","WHITPAIN TWP VTD 07*",479,0.363,0.351 
"42091","3841","2032.07","3","Montgomery PA","WHITPAIN TWP VTD 07*",572,0.434,0.867 
"42091","3841","2032.08","1","Montgomery PA","WHITPAIN TWP VTD 07*",268,0.203,0.295 
"42091","3845","2032.03","1","Montgomery PA","WHITPAIN TWP VTD 08*",194,0.166,0.093 
"42091","3845","2032.07","2","Montgomery PA","WHITPAIN TWP VTD 08*",887,0.759,0.649 
"42091","3845","2032.07","3","Montgomery PA","WHITPAIN TWP VTD 08*",88,0.075,0.133 
"42091","3855","2032.03","1","Montgomery PA","WHITPAIN TWP VTD 09*",1576,0.732,0.752 
"42091","3855","2032.04","1","Montgomery PA","WHITPAIN TWP VTD 09*",578,0.268,0.889 
"42091","3860","2032.04","1","Montgomery PA","WHITPAIN TWP VTD 02*",72,0.052,0.111 
"42091","3860","2032.04","3","Montgomery PA","WHITPAIN TWP VTD 02*",240,0.175,0.085 
"42091","3860","2032.04","4","Montgomery PA","WHITPAIN TWP VTD 02*",289,0.21,0.145 
"42091","3860","2032.07","1","Montgomery PA","WHITPAIN TWP VTD 02*",773,0.563,0.629 
"42091","3861","2032.03","2","Montgomery PA","WHITPAIN TWP VTD 11*",36,0.018,0.046 
"42091","3861","2032.03","3","Montgomery PA","WHITPAIN TWP VTD 11*",817,0.418,0.671 
"42091","3861","2032.04","2","Montgomery PA","WHITPAIN TWP VTD 11*",1103,0.564,1 
"42091","PR415","2089.03","1","Montgomery PA","42091PR415",212,0.102,0.322 
"42091","PR415","2089.03","2","Montgomery PA","42091PR415",953,0.459,0.556 
"42091","PR415","2089.06","2","Montgomery PA","42091PR415",472,0.227,0.388 
"42091","PR415","2089.06","3","Montgomery PA","42091PR415",439,0.211,0.378 
"42091","PR416","2089.03","1","Montgomery PA","42091PR416",447,0.356,0.678 
"42091","PR416","2089.03","2","Montgomery PA","42091PR416",191,0.152,0.111 
"42091","PR416","2089.03","3","Montgomery PA","42091PR416",618,0.492,1 
"42091","PR417","2067.02","1","Montgomery PA","42091PR417",3403,0.518,1 
"42091","PR417","2067.03","1","Montgomery PA","42091PR417",1574,0.239,0.425 
"42091","PR417","2067.04","1","Montgomery PA","42091PR417",1596,0.243,0.327 
"42093","10","0501.00","1","Montour PA","ANTHONY TWP Voting District*",1501,1,1 
"42093","20","0504.00","1","Montour PA","COOPER TWP Voting District*",932,1,0.553 
"42093","30","0503.00","2","Montour PA","DANVILLE VTD 01",1053,0.915,0.992 
"42093","30","0503.00","5","Montour PA","DANVILLE VTD 01",98,0.085,0.08 
"42093","40","0503.00","3","Montour PA","DANVILLE VTD 02*",722,0.61,1 
"42093","40","0503.00","4","Montour PA","DANVILLE VTD 02*",461,0.39,0.58 
"42093","50","0503.00","2","Montour PA","DANVILLE VTD 03",8,0.007,0.008 
"42093","50","0503.00","5","Montour PA","DANVILLE VTD 03",1129,0.993,0.92 
"42093","60","0503.00","1","Montour PA","DANVILLE VTD 04",894,0.728,1 
"42093","60","0503.00","4","Montour PA","DANVILLE VTD 04",334,0.272,0.42 
"42093","70","0501.00","3","Montour PA","DERRY TWP Voting District*",1130,1,0.805 
"42093","80","0504.00","2","Montour PA","LIBERTY TWP Voting District*",1584,1,1 
"42093","90","0501.00","2","Montour PA","LIMESTONE TWP Voting District*",1066,1,1 
"42093","105","0502.00","1","Montour PA","MAHONING TWP DIST 01",1738,0.626,0.707 
"42093","105","0502.00","2","Montour PA","MAHONING TWP DIST 01",1038,0.374,0.606 
"42093","115","0502.00","1","Montour PA","MAHONING TWP DIST 02",721,0.517,0.293 
"42093","115","0502.00","2","Montour PA","MAHONING TWP DIST 02",674,0.483,0.394 
"42093","120","0504.00","1","Montour PA","MAYBERRY TWP Voting District*",250,1,0.148 
"42093","130","0504.00","3","Montour PA","VALLEY TWP Voting District*",2158,1,1 
"42093","140","0501.00","3","Montour PA","WASHINGTONVILLE Voting District*",273,1,0.195 
"42093","150","0504.00","1","Montour PA","WEST HEMLOCK TWP Voting District*",503,1,0.299 
"42095","10","0164.00","1","Northampton PA","ALLEN TWP Voting District*",1474,0.345,1 
"42095","10","0164.00","2","Northampton PA","ALLEN TWP Voting District*",2795,0.655,1 
"42095","20","0152.01","1","Northampton PA","BANGOR WD 01",418,0.256,0.249 
"42095","20","0152.01","2","Northampton PA","BANGOR WD 01",299,0.183,0.242 
"42095","20","0152.01","3","Northampton PA","BANGOR WD 01",437,0.267,0.28 
"42095","20","0152.01","5","Northampton PA","BANGOR WD 01",480,0.294,0.602 
"42095","30","0152.01","1","Northampton PA","BANGOR WD 02*",172,0.139,0.102 
"42095","30","0152.01","2","Northampton PA","BANGOR WD 02*",937,0.756,0.758 
"42095","30","0152.01","3","Northampton PA","BANGOR WD 02*",130,0.105,0.083 
"42095","40","0152.01","3","Northampton PA","BANGOR WD 03*",992,0.796,0.636 
"42095","40","0152.01","5","Northampton PA","BANGOR WD 03*",255,0.204,0.32 
"42095","50","0152.01","1","Northampton PA","BANGOR WD 04",1091,0.946,0.649 
"42095","50","0152.01","5","Northampton PA","BANGOR WD 04",62,0.054,0.078 
"42095","60","0166.00","1","Northampton PA","BATH Voting District*",1417,0.526,1 
"42095","60","0166.00","2","Northampton PA","BATH Voting District*",1276,0.474,1 
"42095","70","0109.00","1","Northampton PA","BETHLEHEM WD 01 ED NORTH*",1673,1,1 
"42095","80","0109.00","2","Northampton PA","BETHLEHEM WD 01 ED SOUTH*",1842,0.936,1 
"42095","80","0110.00","3","Northampton PA","BETHLEHEM WD 01 ED SOUTH*",20,0.01,0.014 
"42095","80","0111.00","1","Northampton PA","BETHLEHEM WD 01 ED SOUTH*",105,0.053,0.033 
"42095","90","0110.00","1","Northampton PA","BETHLEHEM WD 02",194,0.053,0.169 
"42095","90","0110.00","2","Northampton PA","BETHLEHEM WD 02",784,0.214,0.831 
"42095","90","0110.00","3","Northampton PA","BETHLEHEM WD 02",1419,0.388,0.986 
"42095","90","0111.00","1","Northampton PA","BETHLEHEM WD 02",1261,0.345,0.393 
"42095","100","0110.00","1","Northampton PA","BETHLEHEM WD 03",953,0.494,0.831 
"42095","100","0110.00","2","Northampton PA","BETHLEHEM WD 03",160,0.083,0.169 
"42095","100","0111.00","1","Northampton PA","BETHLEHEM WD 03",816,0.423,0.254 
"42095","115","0112.00","3","Northampton PA","BETHLEHEM WD 04",586,1,0.552 
"42095","117","0111.00","1","Northampton PA","42095117",1026,0.357,0.32 
"42095","117","0112.00","2","Northampton PA","42095117",111,0.039,0.072 
"42095","117","0112.00","3","Northampton PA","42095117",371,0.129,0.35 
"42095","117","0112.00","4","Northampton PA","42095117",1367,0.475,1 
"42095","130","0112.00","1","Northampton PA","BETHLEHEM WD 05",1656,0.511,0.924 
"42095","130","0112.00","2","Northampton PA","BETHLEHEM WD 05",1437,0.444,0.928 
"42095","130","0112.00","3","Northampton PA","BETHLEHEM WD 05",104,0.032,0.098 
